settlement_date,settlement_period,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,nsl_flow,eleclink_flow
2023-02-09,21,34572,35910,32139,2331,6545,3557,13080,0,6,875,283,1017,-450,-273,0,1095,-9
2023-02-09,22,33729,35223,31346,2426,6545,4366,13080,0,7,840,269,1018,-450,-424,0,1095,-13
2023-02-09,23,33206,34816,30874,2498,6545,4976,13080,0,7,341,304,1050,-450,-525,0,1095,-28
2023-02-09,24,32459,34075,30211,2570,6545,5420,13080,0,7,303,302,1051,-450,-528,0,1095,-31
2023-02-09,25,32126,33823,29988,2583,6545,5653,13080,0,7,88,125,982,-450,-528,0,1095,-112
2023-02-09,26,31690,33391,29587,2595,6545,5492,13080,0,7,67,107,977,-450,-528,0,1095,-116
2023-02-09,27,31541,34077,29415,2543,6545,5190,13080,0,6,-815,-103,788,-406,-527,0,1095,-79
2023-02-09,28,31424,33927,29365,2491,6545,4806,13080,0,7,-868,-113,772,-311,-529,0,1095,-75
2023-02-09,29,31463,33080,29488,2361,6545,4215,13080,0,7,-283,30,510,-193,-528,0,1095,-6
2023-02-09,30,31808,33344,29825,2230,6545,3548,13080,0,10,-239,40,508,-243,-437,0,1095,-7
2023-02-09,31,32591,34000,30468,2060,6545,2724,13080,0,12,36,88,406,-322,-285,0,1095,-190
2023-02-09,32,34175,35391,31928,1890,6545,1795,13080,0,11,56,89,405,-256,-162,0,1095,-187
2023-02-09,33,35778,36915,33335,1773,6545,807,13080,0,5,345,10,380,-308,-224,0,1095,274
2023-02-09,34,37189,38200,34483,1656,6545,153,13080,0,6,365,6,380,-288,-117,0,1106,303
2023-02-09,35,38675,39816,35668,1568,6545,0,13080,0,2,619,61,689,-413,-126,0,1240,267
2023-02-09,36,39902,40978,36729,1479,6545,0,13080,0,3,637,87,722,-420,-53,0,1257,266
2023-02-09,37,39861,41001,36672,1409,6545,0,13080,0,2,824,914,726,-447,-91,0,1257,285
2023-02-09,38,39494,40597,36280,1338,6545,0,13080,0,2,844,971,737,-346,-155,0,1247,299
2023-02-09,39,38924,39768,35771,1297,6545,0,13080,0,10,1450,991,1049,-202,-32,0,1112,724
2023-02-09,40,37904,38726,34842,1256,6545,0,13080,0,6,1472,986,1051,-161,-55,0,1095,742
2023-02-09,41,37010,37644,33984,1233,6545,0,13080,0,7,963,791,1055,-27,59,0,1095,425
2023-02-09,42,35818,36425,32947,1209,6545,0,13080,0,7,926,757,1054,67,32,0,1095,391
2023-02-09,43,34392,35071,31712,1264,6545,0,13080,0,11,652,17,1053,217,120,0,1095,-68
2023-02-09,44,33027,33780,30587,1318,6545,0,13080,0,11,594,-43,1054,320,25,0,1095,-99
2023-02-09,45,30671,32353,28575,1407,6545,0,13080,0,11,-534,-407,1045,213,0,0,1095,-130
2023-02-09,46,28819,30609,26868,1496,6545,0,13080,0,10,-622,-426,1045,76,0,0,1106,-132
2023-02-09,47,26961,28221,25170,1543,6545,0,13080,0,9,-236,-240,1053,73,58,0,1240,-175
2023-02-09,48,25656,27131,24060,1589,6545,0,13080,0,259,-212,-224,1053,179,12,0,1257,-180
2023-02-10,1,25251,26942,23831,1656,6545,0,13080,0,573,-173,-108,1054,320,49,0,1257,-237
2023-02-10,2,25506,27182,24189,1723,6545,0,13080,0,547,-184,-103,1053,400,191,0,1257,-242
2023-02-10,3,25198,28038,23946,1780,6545,0,13080,0,948,-809,-203,1054,400,151,0,1257,-280
2023-02-10,4,24565,27426,23388,1837,6545,0,13080,0,910,-852,-219,1053,345,18,0,1257,-280
2023-02-10,5,23913,27668,22826,1883,6545,0,13080,0,1097,-1303,-559,987,201,0,0,1257,-196
2023-02-10,6,23589,27505,22554,1928,6545,0,13080,0,1176,-1368,-577,984,158,0,0,1257,-195
2023-02-10,7,23608,26815,22561,2021,6545,0,13080,0,892,-982,-380,880,215,0,0,1257,-353
2023-02-10,8,23274,26708,22239,2113,6545,0,13080,0,1127,-945,-381,876,149,0,0,1257,-381
2023-02-10,9,22837,27748,21899,2207,6545,0,13080,0,1021,-1400,-906,743,255,0,0,1257,-984
2023-02-10,10,22916,28031,21979,2301,6545,0,13080,0,1116,-1431,-945,738,226,16,0,1247,-1023
2023-02-10,11,23578,27932,22585,2335,6545,0,13080,0,165,-1543,-1023,493,339,146,0,1112,-1023
2023-02-10,12,24693,28897,23594,2368,6545,0,13080,0,10,-1548,-1028,448,305,272,0,1095,-1018
2023-02-10,13,27321,31266,26050,2381,6545,0,13080,0,10,-1476,-1028,3,390,421,0,1095,-831
2023-02-10,14,29545,33419,28089,2394,6545,0,13080,0,8,-1436,-1014,0,400,504,0,1095,-816
2023-02-10,15,32476,34858,30787,2447,6545,30,13080,0,15,-590,-486,796,400,452,0,1095,-691
2023-02-10,16,34034,36270,32217,2500,6545,64,13080,0,15,-514,-431,994,400,405,0,1095,-676
2023-02-10,17,35664,36708,33490,2576,6545,524,13080,0,14,561,240,329,400,263,0,1095,-430
2023-02-10,18,36066,37091,33768,2652,6545,1096,13080,0,11,648,288,308,397,190,0,1095,-414
2023-02-10,19,36446,37417,34104,2728,6545,1669,13080,0,11,839,350,1020,295,83,0,1095,-360
2023-02-10,20,36147,37114,33802,2803,6545,2322,13080,0,7,828,342,1053,148,0,0,1095,-360
2023-02-10,21,35609,36830,33266,2864,6545,2686,13080,0,6,119,-110,1054,18,0,0,1095,-505
2023-02-10,22,34817,36135,32490,2925,6545,2805,13080,0,7,74,-137,1054,-67,0,0,1095,-507
2023-02-10,23,34325,35303,32010,2995,6545,3158,13080,0,7,234,5,1054,-82,0,0,1095,-289
2023-02-10,24,34019,34944,31656,3064,6545,3571,13080,0,7,247,18,1053,-42,0,0,1095,-276
2023-02-10,25,34053,34971,31730,3094,6545,3427,13080,0,7,492,162,1054,35,0,0,1095,-311
2023-02-10,26,33682,34636,31384,3124,6545,3172,13080,0,5,506,167,1053,-41,0,0,1095,-308
2023-02-10,27,33586,34394,31358,3123,6545,2869,13080,0,5,567,19,1054,-77,0,0,1095,-126
2023-02-10,28,33506,34232,31333,3121,6545,2386,13080,0,7,568,13,1054,18,0,0,1095,-119
2023-02-10,29,33664,34515,31523,3086,6545,1776,13080,0,7,341,176,1054,133,0,0,1095,-244
2023-02-10,30,33685,34545,31602,3050,6545,1269,13080,0,6,319,175,1053,120,0,0,1095,-254
2023-02-10,31,33881,35128,31762,3014,6545,859,13080,0,7,-45,-274,1054,250,10,0,1095,-321
2023-02-10,32,34580,35886,32538,2978,6545,511,13080,0,7,-73,-304,1054,322,0,0,1095,-322
2023-02-10,33,35714,37125,33634,2946,6545,211,13080,0,6,-309,-274,1053,186,0,0,1095,-222
2023-02-10,34,36667,38065,34493,2914,6545,27,13080,0,7,-311,-268,1053,159,0,0,1095,-212
2023-02-10,35,38058,38855,35711,2889,6545,0,13080,0,6,-23,-117,1054,62,0,0,1095,-51
2023-02-10,36,38500,39264,36078,2863,6545,0,13080,0,6,-5,-110,1054,124,0,0,1095,-43
2023-02-10,37,38083,39043,35717,2895,6545,0,13080,0,6,130,-208,1053,26,0,0,1095,-146
2023-02-10,38,37378,38349,35112,2927,6545,0,13080,0,6,131,-215,1054,0,0,0,1095,-150
2023-02-10,39,36251,37423,34095,2926,6545,0,13080,0,7,-271,-216,1054,-31,0,0,1095,-47
2023-02-10,40,35088,36411,33037,2924,6545,0,13080,0,7,-297,-211,1054,-163,0,0,1095,-45
2023-02-10,41,33764,35323,31769,2895,6545,0,13080,0,7,-574,-47,1054,-160,0,0,1095,-171
2023-02-10,42,32366,33913,30455,2865,6545,0,13080,0,5,-591,-42,1054,-127,0,0,1095,-182
2023-02-10,43,30802,32901,29003,2827,6545,0,13080,0,7,-722,-297,1053,-190,0,0,1095,-283
2023-02-10,44,28983,31219,27260,2788,6545,0,13080,0,7,-740,-322,1053,-269,0,9,1095,-298
2023-02-10,45,27394,30585,25750,2748,6545,0,13080,0,7,-1232,-621,1053,-137,0,648,1095,-594
2023-02-10,46,26160,29363,24567,2708,6545,0,13080,0,15,-1197,-628,1053,-168,0,678,1095,-595
2023-02-10,47,24958,26015,23441,2660,6545,0,13080,0,220,106,-99,942,-138,0,205,1095,36
2023-02-10,48,23840,24811,22385,2611,6545,0,13080,0,262,225,-62,934,-47,0,185,1095,74
2023-02-11,1,23396,24629,21990,2564,6545,0,13080,0,387,100,-68,941,-136,-17,574,1095,-25
2023-02-11,2,23917,25338,22521,2516,6545,0,13080,0,697,94,-67,940,-29,0,589,1095,-28
2023-02-11,3,23383,24875,22033,2427,6545,0,13080,0,848,98,-44,893,15,0,350,1095,111
2023-02-11,4,22878,24484,21550,2337,6545,0,13080,0,962,97,-44,891,36,0,341,1095,125
2023-02-11,5,22345,24366,21096,2254,6545,0,13080,0,1264,24,-92,953,-65,0,165,1095,306
2023-02-11,6,22095,24226,20808,2170,6545,0,13080,0,1307,22,-89,947,-135,0,159,1095,318
2023-02-11,7,21758,23742,20484,2133,6545,0,13080,0,1085,230,132,312,-257,-42,483,1095,323
2023-02-11,8,21298,23314,20014,2095,6545,0,13080,0,1249,239,145,277,-165,-2,495,1095,321
2023-02-11,9,20883,22774,19627,2037,6545,0,13080,0,1190,140,48,464,-101,0,468,1095,257
2023-02-11,10,20879,22805,19571,1979,6545,0,13080,0,1289,136,41,472,-37,0,466,1095,246
2023-02-11,11,21153,22802,19737,1931,6545,0,13080,0,1049,360,13,705,30,0,467,1095,48
2023-02-11,12,21647,23071,20151,1882,6545,0,13080,0,824,370,10,716,171,21,468,1095,28
2023-02-11,13,23100,23987,21452,1759,6545,0,13080,0,67,160,-34,1039,319,142,706,1095,-186
2023-02-11,14,24041,24904,22285,1636,6545,0,13080,0,12,134,-47,1054,293,68,716,1095,-204
2023-02-11,15,25488,27538,23571,1571,6545,18,13080,0,12,-673,-405,1049,146,0,746,1095,-360
2023-02-11,16,26614,28724,24601,1505,6545,19,13080,0,12,-713,-423,1049,123,0,747,1095,-362
2023-02-11,17,28456,29353,26324,1441,6545,142,13080,0,98,52,-138,1054,22,0,560,1095,-61
2023-02-11,18,29376,30150,27163,1377,6545,408,13080,0,47,123,-98,1053,61,48,553,1095,-29
2023-02-11,19,30606,31319,28265,1340,6545,754,13080,0,12,1004,646,1052,-50,-51,607,1095,398
2023-02-11,20,30768,31589,28323,1302,6545,1089,13080,0,12,1067,706,1053,-200,-9,609,1095,437
2023-02-11,21,30735,31695,28289,1318,6545,1397,13080,0,9,1310,973,1052,-351,0,713,1095,826
2023-02-11,22,30478,31444,28073,1333,6545,1541,13080,0,7,1327,992,1052,-359,0,717,1095,855
2023-02-11,23,30178,31080,27816,1351,6545,1953,13080,0,7,1488,992,1053,-295,0,930,1095,989
2023-02-11,24,30138,30918,27802,1368,6545,1994,13080,0,7,1498,992,1054,-173,0,939,1106,998
2023-02-11,25,30436,31075,28116,1346,6545,1879,13080,0,7,1498,992,846,-32,0,986,1240,998
2023-02-11,26,30655,31262,28331,1323,6545,1812,13080,0,7,1498,992,830,18,0,987,1257,998
2023-02-11,27,31021,31627,28734,1260,6545,1635,13080,0,6,1498,992,872,146,0,987,1257,998
2023-02-11,28,31069,31676,28818,1196,6545,1376,13080,0,7,1498,992,872,223,0,987,1257,998
2023-02-11,29,30935,31542,28682,1101,6545,1095,13080,0,7,1498,992,1047,205,0,988,1257,998
2023-02-11,30,30691,31299,28429,1006,6545,844,13080,0,8,1498,992,1044,157,19,988,1257,998
2023-02-11,31,30776,31382,28420,935,6545,565,13080,0,6,1498,991,744,23,0,987,1257,998
2023-02-11,32,31115,31786,28730,864,6545,330,13080,0,7,1498,992,742,-52,-12,988,1247,998
2023-02-11,33,32099,32977,29602,828,6545,140,13080,0,5,1498,991,517,-167,-106,1006,1112,996
2023-02-11,34,33139,34035,30521,792,6545,24,13080,0,10,1498,992,497,-267,-19,1007,1106,995
2023-02-11,35,34413,35173,31621,775,6545,0,13080,0,7,1049,992,467,-153,0,1019,1240,998
2023-02-11,36,35520,36342,32580,757,6545,0,13080,0,5,1006,992,466,-217,0,1019,1257,999
2023-02-11,37,35395,36266,32469,756,6545,0,13080,0,6,1006,991,336,-265,0,985,1257,999
2023-02-11,38,34755,35614,31840,755,6545,0,13080,0,7,1006,992,323,-252,0,984,1247,998
2023-02-11,39,34069,34806,31220,758,6545,0,13080,0,6,968,991,2,-131,42,819,1112,998
2023-02-11,40,33123,33943,30386,761,6545,0,13080,0,10,1018,990,0,-193,-17,813,1095,992
2023-02-11,41,32027,32815,29359,757,6545,0,13080,0,7,1476,945,-98,-83,0,841,1095,788
2023-02-11,42,31249,32027,28667,753,6545,0,13080,0,7,1487,933,-104,-67,0,839,1095,766
2023-02-11,43,30075,30682,27610,754,6545,0,13080,0,7,875,607,339,56,58,353,1095,456
2023-02-11,44,28877,29484,26507,755,6545,0,13080,0,7,841,578,380,11,12,331,1095,433
2023-02-11,45,27709,28312,25407,763,6545,0,13080,0,3,975,378,707,13,0,376,1095,348
2023-02-11,46,26540,27143,24322,770,6545,0,13080,0,3,998,373,719,97,0,378,1095,355
2023-02-11,47,25296,25961,23107,739,6545,0,13080,0,3,1656,718,568,75,-62,453,1095,839
2023-02-11,48,24305,25110,22212,707,6545,0,13080,0,3,1694,741,567,-71,-131,455,1095,871
2023-02-12,1,24000,24809,21990,705,6545,0,13080,0,4,1552,719,618,-191,-14,590,1095,881
2023-02-12,2,24535,25307,22594,702,6545,0,13080,0,24,1552,722,648,-148,0,594,1095,883
2023-02-12,3,24052,25183,22179,707,6545,0,13080,0,313,1883,856,1054,-218,0,696,1095,886
2023-02-12,4,23443,24721,21640,712,6545,0,13080,0,447,1902,863,1054,-231,0,699,1095,889
2023-02-12,5,22836,24359,21066,717,6545,0,13080,0,687,1650,792,1001,-236,0,696,1095,945
2023-02-12,6,22355,24051,20562,722,6545,0,13080,0,897,1633,786,998,-199,0,696,1095,945
2023-02-12,7,21929,23614,20139,766,6545,0,13080,0,935,1371,737,843,-150,0,721,1095,818
2023-02-12,8,21438,23169,19645,810,6545,0,13080,0,954,1354,734,842,-177,0,722,1095,809
2023-02-12,9,21187,22914,19423,825,6545,0,13080,0,949,1267,725,940,-178,0,779,1095,767
2023-02-12,10,20928,22558,19177,840,6545,0,13080,0,948,1259,720,945,-82,0,781,1095,761
2023-02-12,11,20910,22450,19136,849,6545,0,13080,0,940,1063,535,1032,47,0,705,1095,615
2023-02-12,12,20978,22403,19163,858,6545,0,13080,0,825,1054,523,1036,48,0,703,1095,600
2023-02-12,13,21889,22632,19978,828,6545,0,13080,0,143,1024,550,651,180,0,490,1095,435
2023-02-12,14,22578,23224,20637,797,6545,0,13080,0,46,1019,553,634,164,0,482,1106,434
2023-02-12,15,23566,24191,21518,809,6545,0,13080,0,25,751,614,638,218,0,238,1241,766
2023-02-12,16,24424,25037,22351,821,6545,2,13080,0,13,742,618,638,325,0,229,1257,788
2023-02-12,17,25955,26570,23789,831,6545,61,13080,0,15,1127,627,757,214,0,283,1257,829
2023-02-12,18,27056,27669,24815,841,6545,234,13080,0,13,1168,636,766,193,58,290,1257,836
2023-02-12,19,28596,29211,26225,892,6545,438,13080,0,15,1892,969,979,59,12,826,1257,987
2023-02-12,20,29300,29911,26851,942,6545,638,13080,0,11,1941,992,988,80,0,852,1257,998
2023-02-12,21,29755,30366,27219,981,6545,845,13080,0,11,1998,992,1041,41,0,732,1257,998
2023-02-12,22,30091,30702,27516,1020,6545,1033,13080,0,11,2002,992,1045,65,0,728,1257,997
2023-02-12,23,30374,30985,27744,1087,6545,1173,13080,0,11,2000,992,959,168,0,954,1257,997
2023-02-12,24,30665,31276,28004,1154,6545,1291,13080,0,11,2000,992,957,318,0,962,1257,997
2023-02-12,25,31125,31734,28434,1193,6545,1367,13080,0,9,2001,992,1054,400,46,998,1257,998
2023-02-12,26,31193,31800,28474,1232,6545,1423,13080,0,7,2000,991,1054,353,2,999,1257,997
2023-02-12,27,31133,31740,28427,1218,6545,1424,13080,0,7,2000,992,1055,243,0,999,1257,997
2023-02-12,28,30798,31405,28133,1203,6545,1358,13080,0,7,2001,992,1055,122,0,999,1257,997
2023-02-12,29,30800,31407,28168,1158,6545,1224,13080,0,7,2001,992,1054,185,0,999,1257,997
2023-02-12,30,30974,31580,28336,1113,6545,959,13080,0,6,2001,992,1056,82,39,999,1266,997
2023-02-12,31,31568,32217,28877,1052,6545,688,13080,0,6,2001,990,1054,-43,0,1000,1382,997
2023-02-12,32,32471,33154,29774,990,6545,402,13080,0,5,2001,990,1045,-78,6,999,1396,998
2023-02-12,33,33843,34449,31043,975,6545,176,13080,0,6,2001,992,786,55,84,1007,1397,998
2023-02-12,34,34653,35265,31711,960,6545,36,13080,0,12,2001,992,760,168,8,1007,1397,998
2023-02-12,35,35894,36502,32769,987,6545,0,13080,0,8,2000,992,367,318,0,1019,1396,996
2023-02-12,36,36846,37451,33595,1014,6545,0,13080,0,5,2001,992,366,392,0,1019,1397,996
2023-02-12,37,36673,37279,33454,1057,6545,0,13080,0,6,2001,992,451,399,0,1020,1397,996
2023-02-12,38,35935,36542,32767,1099,6545,0,13080,0,7,1994,989,463,400,38,1018,1387,995
2023-02-12,39,34725,35335,31651,1148,6545,0,13080,0,10,1581,887,732,400,110,617,1271,952
2023-02-12,40,33626,34237,30687,1197,6545,0,13080,0,11,1545,872,730,377,111,599,1257,942
2023-02-12,41,32578,33187,29702,1230,6545,0,13080,0,9,912,575,287,400,236,261,1257,692
2023-02-12,42,31556,32162,28789,1262,6545,0,13080,0,6,867,551,267,400,145,248,1257,669
2023-02-12,43,30220,30823,27591,1281,6545,0,13080,0,3,487,442,441,400,98,125,1257,479
2023-02-12,44,28867,29470,26375,1299,6545,0,13080,0,3,465,430,443,400,122,120,1257,462
2023-02-12,45,27483,28087,25139,1307,6545,0,13080,0,4,266,254,780,400,36,124,1257,341
2023-02-12,46,26290,26903,24018,1315,6545,0,13080,0,13,256,236,818,341,0,125,1265,325
2023-02-12,47,24601,25628,22396,1298,6545,0,13080,0,427,233,23,678,364,57,382,1382,41
2023-02-12,48,23500,24766,21359,1281,6545,0,13080,0,666,234,9,672,368,12,392,1397,25
2023-02-13,1,23270,24709,21207,1247,6545,0,13080,0,839,457,47,637,304,0,345,1397,71
2023-02-13,2,23794,25224,21747,1212,6545,0,13080,0,830,468,49,637,396,12,344,1397,73
2023-02-13,3,23576,25107,21546,1171,6545,0,13080,0,931,465,36,671,369,0,582,1397,36
2023-02-13,4,23030,24573,21048,1129,6545,0,13080,0,943,460,36,672,263,0,591,1397,34
2023-02-13,5,22642,24186,20647,1095,6545,0,13080,0,944,286,50,630,256,0,388,1397,25
2023-02-13,6,22368,23914,20364,1060,6545,0,13080,0,946,265,45,630,203,0,380,1397,25
2023-02-13,7,21911,23670,19930,1064,6545,0,13080,0,928,-70,-161,737,305,0,175,1397,25
2023-02-13,8,21502,23317,19493,1068,6545,0,13080,0,929,-106,-180,743,256,0,167,1397,20
2023-02-13,9,21331,24052,19350,1053,6545,0,13080,0,923,-659,-368,664,288,6,113,1397,-171
2023-02-13,10,21374,24113,19416,1037,6545,0,13080,0,810,-730,-396,661,227,120,110,1397,-203
2023-02-13,11,22336,26646,20297,1023,6545,0,13080,0,87,-1742,-957,456,354,271,195,1397,-924
2023-02-13,12,23691,28054,21513,1008,6545,0,13080,0,16,-1804,-983,446,399,418,198,1397,-960
2023-02-13,13,26444,29296,24026,981,6545,0,13080,0,127,-1155,-434,290,399,418,233,1397,-536
2023-02-13,14,28536,31076,25933,954,6545,0,13080,0,11,-1072,-374,283,399,496,234,1396,-483
2023-02-13,15,31504,32113,28657,965,6545,58,13080,0,9,47,405,2,399,504,303,1396,389
2023-02-13,16,32750,33361,29781,975,6545,31,13080,0,11,174,462,0,392,490,307,1397,440
2023-02-13,17,34429,35039,31332,1005,6545,287,13080,0,10,1194,509,198,313,365,651,1397,257
2023-02-13,18,35358,35966,32149,1034,6545,782,13080,0,8,1282,520,223,373,296,665,1397,245
2023-02-13,19,35720,36328,32438,1087,6545,1312,13080,0,8,1846,823,514,259,155,893,1397,261
2023-02-13,20,35539,36143,32279,1140,6545,1854,13080,0,4,1877,845,528,247,21,902,1397,264
2023-02-13,21,35247,35849,32040,1153,6545,2475,13080,0,2,1734,841,884,202,0,995,1397,332
2023-02-13,22,34469,35074,31284,1165,6545,3230,13080,0,5,1712,836,886,168,0,999,1397,338
2023-02-13,23,33304,33910,30141,1169,6545,4134,13080,0,6,1201,686,941,78,0,988,1397,393
2023-02-13,24,32521,33128,29362,1173,6545,4933,13080,0,7,1169,678,941,123,0,987,1397,397
2023-02-13,25,31949,32554,28837,1169,6545,5425,13080,0,5,1128,753,926,145,0,987,1397,406
2023-02-13,26,31260,31866,28165,1164,6545,5733,13080,0,6,1110,751,925,69,0,987,1397,414
2023-02-13,27,30702,31308,27623,1153,6545,5862,13080,0,6,346,472,971,53,0,987,1397,673
2023-02-13,28,30235,30841,27210,1141,6545,5587,13080,0,6,305,448,973,47,0,987,1397,685
2023-02-13,29,30553,31159,27573,1124,6545,4993,13080,0,6,479,291,839,190,25,818,1397,482
2023-02-13,30,30999,31605,28034,1106,6545,4250,13080,0,6,487,276,830,246,16,811,1397,461
2023-02-13,31,31691,32297,28733,1094,6545,3346,13080,0,6,320,107,583,375,146,418,1397,198
2023-02-13,32,32855,33460,29884,1081,6545,2294,13080,0,5,316,94,560,400,296,401,1397,184
2023-02-13,33,34226,34831,31183,1065,6545,1179,13080,0,5,605,14,296,400,365,460,1397,302
2023-02-13,34,35835,36437,32620,1048,6545,279,13080,0,2,630,21,277,400,486,461,1397,308
2023-02-13,35,37328,37932,33917,1088,6545,3,13080,0,4,579,472,323,400,469,213,1397,252
2023-02-13,36,38557,39162,35040,1127,6545,0,13080,0,5,578,501,325,400,504,204,1397,248
2023-02-13,37,39088,39692,35625,1168,6545,0,13080,0,4,707,438,455,400,504,462,1397,240
2023-02-13,38,39009,39614,35567,1209,6545,0,13080,0,5,713,438,464,400,504,472,1387,237
2023-02-13,39,38475,39085,35110,1253,6545,0,13080,0,10,638,589,367,400,504,525,1271,156
2023-02-13,40,37521,38132,34284,1296,6545,0,13080,0,11,607,581,364,400,504,527,1257,149
2023-02-13,41,35910,36932,32740,1294,6545,0,13080,0,10,-321,-91,691,400,504,365,1257,89
2023-02-13,42,34074,35210,31082,1292,6545,0,13080,0,10,-386,-140,704,400,504,360,1257,80
2023-02-13,43,32679,34097,29886,1289,6545,0,13080,0,7,-491,-203,533,400,490,593,1257,-117
2023-02-13,44,31153,32605,28542,1285,6545,0,13080,0,6,-511,-207,527,400,372,601,1257,-128
2023-02-13,45,29820,31765,27343,1291,6545,0,13080,0,4,-1058,-217,723,400,359,382,1257,-66
2023-02-13,46,28204,30133,25803,1296,6545,0,13080,0,6,-1049,-212,731,400,224,374,1266,-62
2023-02-13,47,26577,27247,24229,1278,6545,0,13080,0,5,88,12,445,332,78,198,1382,-65
2023-02-13,48,25449,26123,23220,1259,6545,0,13080,0,10,182,29,433,261,69,193,1397,-64
2023-02-14,1,25290,26209,23106,1248,6545,0,13080,0,290,346,89,591,381,220,602,1397,-29
2023-02-14,2,25699,26627,23616,1236,6545,0,13080,0,302,357,93,597,400,326,618,1397,-26
2023-02-14,3,25292,26582,23264,1228,6545,0,13080,0,663,343,120,578,400,382,645,1397,-27
2023-02-14,4,24711,26020,22771,1219,6545,0,13080,0,682,345,127,578,400,431,646,1397,-27
2023-02-14,5,24404,25958,22448,1214,6545,0,13080,0,927,508,347,480,400,484,529,1397,-27
2023-02-14,6,24037,25604,22120,1209,6545,0,13080,0,941,512,355,476,400,504,525,1397,-26
2023-02-14,7,23713,25229,21824,1253,6545,0,13080,0,890,101,56,402,400,504,401,1397,-26
2023-02-14,8,23474,25031,21574,1297,6545,0,13080,0,930,65,28,400,400,497,397,1397,-27
2023-02-14,9,23244,25460,21375,1316,6545,0,13080,0,831,-545,-211,241,400,504,290,1397,-29
2023-02-14,10,23278,25569,21453,1335,6545,0,13080,0,832,-583,-232,239,400,504,284,1397,-44
2023-02-14,11,23947,26542,22122,1347,6545,0,13080,0,96,-782,-400,224,400,504,-156,1397,-561
2023-02-14,12,25328,27902,23408,1358,6545,0,13080,0,6,-789,-410,224,400,504,-174,1397,-595
2023-02-14,13,28183,30384,25992,1366,6545,0,13080,0,7,-657,-312,277,399,504,167,1397,-625
2023-02-14,14,30366,32534,27972,1374,6545,0,13080,0,7,-641,-302,280,400,504,181,1397,-618
2023-02-14,15,32618,33834,30045,1424,6545,0,13080,0,7,-163,-150,483,400,504,448,1397,-296
2023-02-14,16,33809,34880,31159,1473,6545,65,13080,0,6,-80,-127,500,400,492,458,1397,-258
2023-02-14,17,35123,35729,32284,1499,6545,395,13080,0,6,1100,323,604,400,368,529,1397,343
2023-02-14,18,35716,36322,32775,1524,6545,971,13080,0,6,1197,361,607,392,283,532,1397,378
2023-02-14,19,36108,36714,33092,1542,6545,1581,13080,0,6,1013,610,1034,280,143,781,1396,274
2023-02-14,20,35541,36147,32526,1560,6545,2051,13080,0,6,997,631,1054,233,14,791,1397,262
2023-02-14,21,34991,35597,32031,1562,6545,2668,13080,0,6,910,770,1054,212,0,953,1397,48
2023-02-14,22,33986,34592,31060,1563,6545,3386,13080,0,6,914,770,1055,103,0,958,1397,42
2023-02-14,23,33504,34110,30592,1585,6545,4089,13080,0,6,1278,429,1054,203,59,936,1397,318
2023-02-14,24,33075,33680,30127,1606,6545,4558,13080,0,5,1306,407,1054,219,12,935,1397,334
2023-02-14,25,32686,33288,29750,1645,6545,5061,13080,0,2,1559,447,1055,346,0,926,1397,235
2023-02-14,26,31973,32575,29085,1683,6545,5160,13080,0,2,1562,451,1055,326,0,925,1397,222
2023-02-14,27,31312,31914,28390,1698,6545,5079,13080,0,2,987,514,1050,391,80,769,1397,14
